ark_id,url,title,collection,room,current_location,is_on_display,artist_name,artist_wikidata,height_cm,width_cm,materials_and_techniques,place_of_creation,provenance,acquisition_mode,acquisition_year,start_year,end_year,tags,tag_count,is_mnr,creation_year,painting_age,years_in_collection,area_cm2,has_known_artist,area_quartile,collection_age_band,acquisition_type_en
cl010057490,https://collections.louvre.fr/ark:/53355/cl010057490,Un Amour renversant une corbeille de fleurs,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057491,https://collections.louvre.fr/ark:/53355/cl010057491,Un Amour posant des fleurs sur un vase de marbre,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057492,https://collections.louvre.fr/ark:/53355/cl010057492,Un Amour cueillant des roses,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057493,https://collections.louvre.fr/ark:/53355/cl010057493,Un Amour guerrier,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057494,https://collections.louvre.fr/ark:/53355/cl010057494,Un Amour chasseur avec du gibier,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057495,https://collections.louvre.fr/ark:/53355/cl010057495,Un Amour faisant des bulles de savon ; près de lui des coquillages,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057496,https://collections.louvre.fr/ark:/53355/cl010057496,Un Amour et deux paons,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057497,https://collections.louvre.fr/ark:/53355/cl010057497,L'Hymen tenant un flambeau,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057498,https://collections.louvre.fr/ark:/53355/cl010057498,L'Astronomie ; un amour regarde le ciel dans une lunette,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057499,https://collections.louvre.fr/ark:/53355/cl010057499,Un Amour montrant une figure égyptienne,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057500,https://collections.louvre.fr/ark:/53355/cl010057500,Un Amour représentant la Sculpture,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057501,https://collections.louvre.fr/ark:/53355/cl010057501,"L'Automne ; un amour presse des raisins dans un vase, rehaussé d'or",Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057502,https://collections.louvre.fr/ark:/53355/cl010057502,L'Hiver,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Damoiselet, Florentin",Q3074142,,,toile,,,entrée - Collection de Louis XIV,,1600.0,1700.0,,0,False,1650.0,376.0,,,1,,,Historic Collection
cl010057503,https://collections.louvre.fr/ark:/53355/cl010057503,Sanglier faisant tête aux chiens,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,entrée - Collection de Louis XIV,,1702.0,,,0,False,1702.0,324.0,,,1,,,Historic Collection
cl010057504,https://collections.louvre.fr/ark:/53355/cl010057504,"Perle et Ponne, chiennes de la meute de Louis XIV",Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,ancienne collection,,1700.0,1725.0,,0,False,1712.5,313.5,,,1,,,Historic Collection
cl010057507,https://collections.louvre.fr/ark:/53355/cl010057507,"Lièvres, perdrix et attributs de chasse",Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,saisie révolutionnaire,,1725.0,,,0,False,1725.0,301.0,,,1,,,Historic Collection
cl010057508,https://collections.louvre.fr/ark:/53355/cl010057508,Trophée de chasse à la tête de renard.,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,saisie révolutionnaire,,1725.0,,,0,False,1725.0,301.0,,,1,,,Historic Collection
cl010057509,https://collections.louvre.fr/ark:/53355/cl010057509,Trophée de chasse à la tête de cerf,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,saisie révolutionnaire,,1725.0,,,0,False,1725.0,301.0,,,1,,,Historic Collection
cl010057510,https://collections.louvre.fr/ark:/53355/cl010057510,Trophée de chasse aux oiseaux,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,saisie révolutionnaire,,1725.0,,,0,False,1725.0,301.0,,,1,,,Historic Collection
cl010057511,https://collections.louvre.fr/ark:/53355/cl010057511,"Chevreuil, gibier et fruits",Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,ancienne collection,,1707.0,,,0,False,1707.0,319.0,,,1,,,Historic Collection
cl010057512,https://collections.louvre.fr/ark:/53355/cl010057512,"Chien, gibier et fruits",Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,ancienne collection,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Historic Collection
cl010057513,https://collections.louvre.fr/ark:/53355/cl010057513,Sanglier faisant tête aux chiens,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,ancienne collection,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Historic Collection
cl010057514,https://collections.louvre.fr/ark:/53355/cl010057514,Chien épagneul blanc et perroquet,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Desportes, Alexandre-François",Q1359864,,,toile,,,ancienne collection,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Historic Collection
cl010057515,https://collections.louvre.fr/ark:/53355/cl010057515,Jeunes filles jouant aux osselets,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dieu, Antoine",Q2853870,,,toile,,,entrée - Collection de Louis XIV,,1700.0,1800.0,,0,False,1750.0,276.0,,,1,,,Historic Collection
cl010057516,https://collections.louvre.fr/ark:/53355/cl010057516,Paysage,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Domenchin de Chavanne, Pierre-Salomon",Q20030119,,,toile,,,entrée - Collection de Louis XIV,1793.0,1700.0,1750.0,,0,False,1725.0,301.0,233.0,,1,,100+,Historic Collection
cl010057517,https://collections.louvre.fr/ark:/53355/cl010057517,Cortège des Jeux Pythiens,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057518,https://collections.louvre.fr/ark:/53355/cl010057518,Sacrifice des Thessaliens sur le tombeau de Néoptolème,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057519,https://collections.louvre.fr/ark:/53355/cl010057519,Dernière entrevue de Calasiris et de Chariclée,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057520,https://collections.louvre.fr/ark:/53355/cl010057520,L'apparition d'Apollon et de Diane à Calasiris,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057521,https://collections.louvre.fr/ark:/53355/cl010057521,Deuxième entrevue de Chariclée avec Calasiris,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057522,https://collections.louvre.fr/ark:/53355/cl010057522,Enlèvement de Chariclée par Théagène,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057523,https://collections.louvre.fr/ark:/53355/cl010057523,Le Serment de Théagène,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057524,https://collections.louvre.fr/ark:/53355/cl010057524,L'Embarquement de Théagène et Chariclée,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057525,https://collections.louvre.fr/ark:/53355/cl010057525,"Calasiris, Théagènes et Chariclée sont abandonnés sur le rivage de l'Egypte.",Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057526,https://collections.louvre.fr/ark:/53355/cl010057526,Théagène et Chariclée surpris par des voleurs,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057527,https://collections.louvre.fr/ark:/53355/cl010057527,Théagène et Chariclée surpris dans l'île des Pâtres,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057528,https://collections.louvre.fr/ark:/53355/cl010057528,Cnémon et Théagène reviennent sur l'Ile des Pâtres après le combat,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057529,https://collections.louvre.fr/ark:/53355/cl010057529,Théagène et Cnémon retrouvent Chariclée dans la caverne,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057530,https://collections.louvre.fr/ark:/53355/cl010057530,Théagène prend le flambeau des mains de Chariclée,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057531,https://collections.louvre.fr/ark:/53355/cl010057531,Clorinde et Argant quittant le sultan Saladin pour aller attaquer le camp des Croisés,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057532,https://collections.louvre.fr/ark:/53355/cl010057532,Vue du camp des Croisés devant Jérusalem,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057533,https://collections.louvre.fr/ark:/53355/cl010057533,Le Baptême de Clorinde,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057534,https://collections.louvre.fr/ark:/53355/cl010057534,Louis XIII dans son enfance sous la figure de Jupiter assis sur un dauphin,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,bois,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057535,https://collections.louvre.fr/ark:/53355/cl010057535,Jupiter lançant la foudre,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057536,https://collections.louvre.fr/ark:/53355/cl010057536,"Jupiter assis dans un nuage, derrière lui une aigle. A sa gauche, un amour tenant un flambeau.",Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057537,https://collections.louvre.fr/ark:/53355/cl010057537,Junon,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Louis-Philippe,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057538,https://collections.louvre.fr/ark:/53355/cl010057538,Minerve,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057539,https://collections.louvre.fr/ark:/53355/cl010057539,Neptune sur un dauphin,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057540,https://collections.louvre.fr/ark:/53355/cl010057540,Cérès,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
cl010057541,https://collections.louvre.fr/ark:/53355/cl010057541,Pomone,Département des Peintures,,"Fontainebleau (France), Musée national du château de Fontainebleau",0,"Dubois, Ambroise",Q2415583,,,toile,,,entrée - Collection de Henri IV,,1500.0,1600.0,,0,False,1550.0,476.0,,,1,,,Other
