object_id,title,artist_name,object_begin_date,object_end_date,painting_age,creation_year,height_cm,width_cm,area_cm2,accession_year,years_in_collection,artist_work_count,tag_count,is_public_domain,is_highlight,department,has_known_artist,primary_medium,support,nationality_group,acquisition_type,tag_men,tag_women,tag_landscapes,tag_portraits,tag_mountains,tag_trees,tag_flowers,tag_birds,tag_horses,tag_abstraction,tag_count.1,is_on_display,medium,culture,period,tags,gallery_number,credit_line,area_quartile,acquisition_encoded,collection_age_band,department_encoded,primary_medium_encoded,support_encoded,nationality_group_encoded,acquisition_type_encoded
39933,請雨経曼荼羅図像|Iconographic Drawing of a Rainmaking Mandala,,1100,1185,884.0,1142.0,59.4,51.8,3076.9199999999996,1975.0,51.0,0,4,True,False,Asian Art,0,Ink,Paper,Unknown,Bequest,0,0,0,0,0,0,0,0,0,0,4,0,Hanging scroll; ink on paper,Japan,Heian period (794–1185),Mythical Creatures|Dragons|Buddhism|Bodhisattvas,,"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",Q2,0,41-60,2,4,5,16,0
39935,宋  佚名  倣周昉  戲嬰圖  卷|Palace Ladies Bathing Children,Zhou Fang|Unidentified artist,1000,1099,976.0,1050.0,30.5,48.6,1482.3,1940.0,86.0,1,3,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,1,1,0,0,0,0,0,0,0,0,3,0,Handscroll; ink and color on silk,China,Song dynasty (960–1279),Infants|Women|Bathing,,"Fletcher Fund, 1940",Q2,3,81-100,2,4,6,2,3
39936,北宋   徽宗   竹禽圖   卷|Finches and bamboo,Emperor Huizong,1100,1127,912.0,1114.0,33.7,55.4,1866.98,1981.0,45.0,1,2,True,True,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,0,0,0,0,0,1,0,0,2,0,Handscroll; ink and color on silk,China,Northern Song dynasty (960–1127),Birds|Bamboo,,"John M. Crawford Jr. Collection, Purchase, Douglas Dillon Gift, 1981
",Q2,1,41-60,2,4,6,2,1
39937,宋    傳 趙克敻    藻魚圖    冊頁|Fish at play,Zhao Kexiong,1127,1279,823.0,1203.0,22.5,25.1,564.75,1913.0,113.0,1,1,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,1,0,Album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Fish,,"John Stewart Kennedy Fund, 1913",Q1 (smallest),3,100+,2,4,6,2,3
39938,北宋/金 傳黃宗道 舊傳李贊華 獵鹿圖 卷|Stag Hunt,Huang Zongdao|Li Zanhua,960,1234,929.0,1097.0,24.6,78.9,1940.9400000000005,1982.0,44.0,1,4,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,1,0,0,0,0,0,0,0,1,0,4,1,Handscroll; ink and color on paper,China,Northern Song (960–1127) or Jin (1115–1234) dynasty,Bow and Arrow|Men|Hunting|Horses,210.0,"Edward Elliott Family Collection, Purchase, The Dillon Fund Gift, 1982",Q2,1,41-60,2,4,5,2,1
39956,舞姫図・紅葉蒔絵衝立|Freestanding Screen with Dancer ,,1600,1699,376.0,1650.0,50.8,43.1,2189.48,1929.0,97.0,0,3,True,False,Asian Art,0,Ink,Paper,Unknown,Bequest,1,1,0,0,0,0,0,0,0,0,3,0,"Ink, color, and gold on gilt paper, mounted on a lacquered screen",Japan,Edo period (1615–1868),Fans|Women|Dancers,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q2,0,81-100,2,4,5,16,0
39959,金 傳楊邦基 聘金圖 巻|A Diplomatic Mission to the Jin,Yang Bangji,1156,1159,868.0,1158.0,26.7,142.2,3796.74,1982.0,44.0,1,2,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,2,0,Handscroll; ink and color on silk,China,Jin dynasty (1115–1234),Mountains|Landscapes,,"Edward Elliott Family Collection, Purchase, The Dillon Fund Gift, 1982
",Q3,1,41-60,2,4,6,2,1
39993,明    佚名    竹鶴雙清圖    軸|Crane in a bamboo grove,Unidentified artist,1368,1433,626.0,1400.0,165.9,100.8,16722.72,1991.0,35.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Gift,0,0,0,0,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on silk,China,Ming dynasty (1368–1644),Cranes|Bamboo,,"Gift of Crane Co., 1991",Q4 (largest),1,21-40,2,4,6,12,1
39995,,,500,699,1426.0,600.0,39.4,23.5,925.9,1930.0,96.0,0,2,True,False,Asian Art,0,Other,Wood/Panel,Unknown,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,2,0,Water-based pigments on wood,China (Xinjiang Autonomous Region),Khotan Kingdom,Buddhism|Buddha,,"Rogers Fund, 1930",Q1 (smallest),3,81-100,2,6,8,16,3
40002,北宋  佚名  倣范寬山水圖   軸|Landscape in the style of Fan Kuan,Unidentified artist|Fan Kuan,1100,1133,910.0,1116.0,166.1,104.5,17357.45,1956.0,70.0,1,2,True,False,Asian Art,1,Ink,Silk,Other,Gift,0,0,1,0,1,0,0,0,0,0,2,1,Hanging scroll; ink and color on silk,China,Song dynasty (960–1279),Mountains|Landscapes,210.0,"Gift of Irene and Earl Morse, 1956",Q4 (largest),1,61-80,2,4,6,12,1
40003,宋  佚名  倣李成  寒林策驢圖  軸|Travelers in a Wintry Forest,Unidentified artist|Li Cheng,1100,1133,910.0,1116.0,10.477521,139.38278,1460.38600448838,1972.0,54.0,2,3,True,False,Asian Art,1,Ink,Silk,Other,Bequest,1,0,0,0,0,0,0,0,0,0,3,0,Hanging scroll; ink and color on silk,China,Song dynasty (960–1279),Animals|Men|Forests,,"Purchase, Fletcher Fund and Bequest of Dorothy Graham Bennett, 1972",Q2,0,41-60,2,4,6,12,0
40004,宋  佚名  倣周文矩  宮中圖  卷|In the Palace,Unidentified artist|Zhou Wenju,960,1139,976.0,1050.0,8.572517,31.115063,266.73440652357095,1978.0,48.0,1,1,True,False,Asian Art,1,Ink,Silk,Other,Gift,1,1,0,0,0,0,0,0,0,0,1,0,Handscroll; ink and touches of color on silk,China,Song dynasty (960–1279),Women,,"Purchase, Douglas Dillon Gift, 1978",Q1 (smallest),1,41-60,2,4,6,12,1
40006,塩川文麟筆 登峨眉山図屏風|The Poet Li Bo's Visit to Mount Emei,Shiokawa Bunrin,1875,1875,151.0,1875.0,151.4,352.1,53307.94,1998.0,28.0,4,5,True,False,Asian Art,1,Ink,Paper,Japanese,Gift,1,0,0,0,1,0,0,0,0,0,5,0,Pair of six-panel folding screens; ink and gold on paper,Japan,Meiji period (1868–1912),Men|Rivers|Mountains|Night|Boats,,"Purchase, Friends of Asian Art Gifts, 1998",Q4 (largest),1,21-40,2,4,5,9,1
40007,南宋  米友仁  雲山圖  卷|Cloudy Mountains,Mi Youren,1127,1199,863.0,1163.0,27.6,57.0,1573.2,1973.0,53.0,1,2,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,2,0,Handscroll; ink on paper,China,Southern Song dynasty (1127–1279),Mountains|Landscapes,,"Ex coll.: C. C. Wang Family, Purchase, Gift of J. Pierpont Morgan, by exchange, 1973
",Q2,1,41-60,2,4,5,2,1
40010,,Okamoto Toyohiko,1800,1845,204.0,1822.0,109.2,41.9,4575.48,1936.0,90.0,2,2,True,False,Asian Art,1,Ink,Silk,Other,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on silk,Japan,Edo period (1615–1868),Bees|Monkeys,,"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",Q3,3,81-100,2,4,6,12,3
40011,葛飾北斎筆 鶏と木材鶏図|Album of Sketches by Katsushika Hokusai and His Disciples,Katsushika Hokusai,1800,1868,192.0,1834.0,39.4,26.7,1051.98,1914.0,112.0,60,3,True,False,Asian Art,1,Ink,Paper,Japanese,Gift,1,0,0,0,0,0,0,0,0,0,3,0,Album of ninety-seven leaves; ink and color on paper,Japan,Edo period (1615–1868),Men|Owls|Squirrels,,"Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914",Q2,1,100+,2,4,5,9,1
40019,清　王時敏　仿黃公望山水圖　軸 絹本|Landscape in the style of Huang Gongwang,Wang Shimin,1666,1666,360.0,1666.0,134.6,56.5,7604.9,1980.0,46.0,2,2,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,2,0,Hanging scroll; ink on paper,China,Qing dynasty (1644–1911),Mountains|Landscapes,,"Ex coll.: C. C. Wang Family, Gift of Douglas Dillon, 1980",Q3,1,41-60,2,4,5,2,1
40020,清  倣弘仁  幽谷泉聲圖  軸|The Sound of Spring in a Lonely Valley,Hongren,1661,1661,365.0,1661.0,102.9,41.0,4218.900000000001,1989.0,37.0,1,1,True,False,Asian Art,1,Ink,Paper,Chinese,Bequest,0,0,1,0,0,0,0,0,0,0,1,0,Hanging scroll; ink on paper,China,Qing dynasty (1644–1911),Landscapes,,"Bequest of John M. Crawford Jr., 1988",Q3,0,21-40,2,4,5,2,0
40021,清   王翬   倣李成雪霽圖   軸|Snow Clearing: Landscape after Li Cheng,Wang Hui|Wang Hui,1669,1669,357.0,1669.0,112.7,35.9,4045.93,1978.0,48.0,1,3,True,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,1,0,1,0,0,0,0,0,3,0,Hanging scroll; ink and color on paper,China,Qing dynasty (1644–1911),Mountains|Landscapes|Snow,,"Ex coll.: C. C. Wang Family, Gift of Mr. and Mrs. Earl Morse, in honor of Professor Wen Fong, 1978",Q3,1,41-60,2,4,5,2,1
40022,近江八景|Eight Views of Ōmi (Ōmi hakkei),Soga Shōhaku,1762,1766,262.0,1764.0,116.8,396.2,46276.16,1994.0,32.0,5,5,True,False,Asian Art,1,Ink,Paper,Japanese,Gift,0,0,1,0,1,1,0,0,0,0,5,0,Six-panel folding screen; ink and paper,Japan,Edo period (1615–1868),Houses|Lakes|Mountains|Landscapes|Trees,,"Gift of William and Marjorie Normand, 1994",Q4 (largest),1,21-40,2,4,5,9,1
40051,南宋  傳 李唐  晉文公復國圖  卷|Duke Wen of Jin Recovering His State,Li Tang|Emperor Gaozong,1134,1166,876.0,1150.0,29.4,828.0,24343.199999999997,1973.0,53.0,1,3,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,1,0,0,0,0,0,0,0,1,0,3,0,Handscroll; ink and color on silk,China,Southern Song dynasty (1127–1279),Buildings|Men|Horses,,"Ex coll.: C. C. Wang Family, Gift of The Dillon Fund, 1973
",Q4 (largest),1,41-60,2,4,6,2,1
40052,"南宋 馬和之 詩經小雅鴻雁之什六篇圖 卷|Courtly Odes, Beginning with ""Wild Geese""",Ma Hezhi,1130,1170,876.0,1150.0,32.4,1304.9,42278.76,1984.0,42.0,1,3,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,1,0,0,0,0,0,0,0,1,0,3,0,Handscroll in six sections; ink and color on silk,China,Southern Song dynasty (1127–1279),Geese|Men|Horses,,"Edward Elliott Family Collection, Gift of Douglas Dillon, 1984
",Q4 (largest),1,41-60,2,4,6,2,1
40053,,Xia Gui,1190,1210,826.0,1200.0,23.2,23.8,552.16,1949.0,77.0,4,3,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,1,0,1,0,0,0,0,0,3,0,Album leaf; ink and color silk,China,Song dynasty (960–1279),Fishing|Mountains|Landscapes,,"Bequest of Ellis Gray Seymour, 1948",Q1 (smallest),0,61-80,2,4,6,2,0
40054,南宋 馬和之 詩經豳風圖 卷|Odes of the State of Bin,Ma Hezhi|Emperor Gaozong,1134,1166,876.0,1150.0,27.8,663.6,18448.08,1973.0,53.0,1,2,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,1,0,1,0,0,0,0,0,0,0,2,0,"Handscroll; ink, color, gold and silver on silk",China,Southern Song dynasty (1127–1279),Men|Landscapes,,"Ex coll.: C. C. Wang Family, Purchase, Gift of J. Pierpont Morgan, by exchange, 1973
",Q4 (largest),1,41-60,2,4,6,2,1
40055,南宋 佚名 明皇幸蜀圖 軸|Emperor Xuanzong's Flight to Shu,Unidentified artist,1134,1166,876.0,1150.0,113.7,82.9,9425.73,1941.0,85.0,0,3,True,True,Asian Art,0,Ink,Silk,Other,Purchase/Fund,1,0,1,0,0,0,0,0,1,0,3,1,"Hanging scroll; ink, color, and gold on silk",China,Southern Song dynasty (1127–1279),Men|Horses|Landscapes,210.0,"Rogers Fund, 1941",Q4 (largest),3,81-100,2,4,6,12,3
40056,南宋    佚名    別苑春山圖    卷|Retreats in the Spring Hills,Unidentified artist,1100,1149,902.0,1124.0,26.2,286.5,7506.3,1989.0,37.0,0,1,True,False,Asian Art,0,Ink,Silk,Other,Bequest,0,0,1,0,0,0,0,0,0,0,1,0,Handscroll; ink and color on silk,China,Song dynasty (960–1279),Landscapes,,"Bequest of John M. Crawford Jr., 1988",Q3,0,21-40,2,4,6,12,0
40057,南宋   李結   西塞漁社圖    卷 |Fisherman's Lodge At Mount Xisai,Li Jie,1160,1180,856.0,1170.0,40.6,136.5,5541.900000000001,1989.0,37.0,1,2,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,1,0,1,0,0,0,0,0,2,0,Handscroll; ink and color on silk,China,Southern Song dynasty (1127–1279),Mountains|Landscapes,,"Bequest of John M. Crawford Jr., 1988",Q3,0,21-40,2,4,6,2,0
40062,南宋  傳閻次于 松壑隱棲圖   團扇|Hermitage by a pine-covered bluff,Yan Ciyu,1127,1279,823.0,1203.0,21.4,23.0,492.2,1973.0,53.0,1,1,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,1,0,0,0,0,0,0,0,1,0,Fan mounted as an album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Landscapes,,"Ex coll.: C. C. Wang Family, Purchase, Gift of Mr. and Mrs. Jeremiah Milbank and Gift of Mary Phelps Smith, in memory of Howard Caswell Smith, by exchange, 1973
",Q1 (smallest),1,41-60,2,4,6,2,1
40063,"南宋 佚名 竹梅小禽圖 團扇|Sparrows, plum blossoms, and bamboo",Unidentified artist,1167,1199,843.0,1183.0,25.7,26.7,686.1899999999999,1924.0,102.0,0,3,True,False,Asian Art,0,Ink,Silk,Other,Bequest,0,0,0,0,0,0,1,1,0,0,3,0,Fan mounted as an album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Birds|Flowers|Bamboo,,"Bequest of Mary Clark Thompson, 1923",Q1 (smallest),0,100+,2,4,6,12,0
40068,,Unidentified artist|Xiao Zhao,1368,1911,386.0,1640.0,179.7,94.0,16891.8,1926.0,100.0,2,0,False,False,Asian Art,1,Other,Silk,Other,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Hanging scroll; on silk,China,Ming (1368–1644) or Qing (1644–1911) dynasty,,,"Gift of Ellis G. Seymour, 1926",Q4 (largest),1,81-100,2,6,6,12,1
40069,작자미상 용과 호랑이   조선 또는 일본 (에도)|簋簅痡萳 樻虎圖   朝鮮 日本 江戶|Tiger,Muqi,1500,1699,426.0,1600.0,130.2,69.9,9100.98,1912.0,114.0,2,1,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,1,0,Hanging scroll; ink on silk,Korea or possibly Japan,,Tigers,,"Rogers Fund, 1912",Q4 (largest),3,100+,2,4,6,2,3
40070,작자미상 용과 호랑이   조선 또는 일본 (에도)|簋簅痡萳 樻虎圖   朝鮮 日本 江戶|Dragon,Muqi,1500,1699,426.0,1600.0,130.8,69.9,9142.920000000002,1912.0,114.0,2,1,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,1,0,Hanging scroll; ink on silk,Korea or possibly Japan,,Dragons,,"Rogers Fund, 1912",Q4 (largest),3,100+,2,4,6,2,3
40071,南宋？ 佚名   舊傳易元吉    三猿得鷺圖   團 扇頁|Gibbons Raiding an Egret's Nest,Yi Yuanji|Unidentified artist,1167,1199,843.0,1183.0,24.1,22.9,551.89,1913.0,113.0,1,3,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,0,0,0,0,0,1,0,1,0,0,3,0,Fan mounted as an album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Birds|Trees|Gibbons,,"John Stewart Kennedy Fund, 1913",Q1 (smallest),3,100+,2,4,6,2,3
40072,,,1600,1799,326.0,1700.0,25.4,33.0,838.1999999999999,1929.0,97.0,0,2,True,False,Asian Art,0,Ink,Silk,Unknown,Bequest,1,1,0,0,0,0,0,0,0,0,2,0,Hanging scroll; ink and color on silk,Japan,Edo period (1615–1868),Women|Writing,,"H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",Q1 (smallest),0,81-100,2,4,6,16,0
40073,작자미상 	화조도   조선|作者未詳 花鳥圖 朝鮮|Golden Rooster and Hen,Unidentified artist,1800,1899,176.0,1850.0,114.3,45.7,5223.51,1919.0,107.0,0,3,True,False,Asian Art,0,Ink,Paper,Other,Purchase/Fund,0,0,0,0,0,1,0,0,0,0,3,0,Hanging scroll; ink and color on paper,Korea,Joseon dynasty (1392–1910),Roosters|Trees|Hens,,"Rogers Fund, 1919",Q3,3,100+,2,4,5,12,3
40077,南宋  佚名  蘆鷺圖  團扇|Egrets in Water Reeds,Unidentified artist,1171,1199,841.0,1185.0,25.2,26.2,660.24,1947.0,79.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,0,0,0,0,0,1,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,Song dynasty (960–1279),Birds|Plants,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947
",Q1 (smallest),3,61-80,2,4,6,12,3
40078,南宋    傳李迪    幽禽寒林圖    冊頁|Two Birds on a Wintry Tree,Li Di|Unidentified artist,1200,1279,786.0,1240.0,23.8,24.1,573.58,1989.0,37.0,1,3,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,0,0,0,1,0,1,0,0,3,0,Fan mounted as an album leaf; ink and color on silk,China,Song dynasty (960–1279),Birds|Trees|Snow,,"Bequest of John M. Crawford Jr., 1988",Q1 (smallest),0,21-40,2,4,6,2,0
40080,元　王冕　墨梅圖　軸|Fragrant Snow at Broken Bridge,Wang Mian,1300,1359,696.0,1330.0,9.525019,77.78766,740.92893946554,1973.0,53.0,1,1,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,0,0,0,1,0,0,0,0,1,0,Hanging scroll; ink on silk,China,Yuan dynasty (1271–1368),Trees,,"Ex coll.: C. C. Wang Family, Purchase, Gift of J. Pierpont Morgan, by exchange, 1973",Q1 (smallest),1,41-60,2,4,6,2,1
40081,元　錢選　王羲之觀鵝圖　卷|Wang Xizhi watching geese,Qian Xuan,1285,1305,731.0,1295.0,23.2,92.7,2150.64,1973.0,53.0,2,2,True,True,Asian Art,1,Ink,Paper,Chinese,Gift,1,0,0,0,0,0,0,0,0,0,2,0,"Handscroll; ink, color, and gold on paper",China,Yuan dynasty (1271–1368),Men|Pavilions,,"Ex coll.: C. C. Wang Family, Gift of The Dillon Fund, 1973",Q2,1,41-60,2,4,5,2,1
40086,南宋 馬遠 高士觀瀑圖 冊頁 絹本|Scholar viewing a waterfall,Ma Yuan,1190,1225,818.0,1208.0,25.1,26.0,652.6,1973.0,53.0,3,3,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,1,0,0,0,0,1,0,0,0,0,3,0,Album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Men|Waterfalls|Trees,,"Ex coll.: C. C. Wang Family, Gift of The Dillon Fund, 1973
",Q1 (smallest),1,41-60,2,4,6,2,1
40087,南宋  傳夏珪  澤畔疾風圖  團扇|Windswept lakeshore,Xia Gui,1195,1230,814.0,1212.0,26.0,27.0,702.0,1973.0,53.0,4,1,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,1,0,0,0,0,0,0,0,1,0,Fan mounted as an album leaf; ink on silk,China,Southern Song dynasty (1127–1279),Landscapes,,"Ex coll.: C. C. Wang Family, Purchase, Theodore M. Davis Collection, Bequest of Theodore M. Davis, by exchange, 1973",Q1 (smallest),0,41-60,2,4,6,2,0
40088,南宋  佚名  舊傳閻次于  風雨維舟圖  團扇|Boats Moored in Wind and Rain,Unidentified artist|Yan Ciyu,1200,1299,776.0,1250.0,24.8,27.3,677.0400000000001,1989.0,37.0,1,2,True,False,Asian Art,1,Ink,Silk,Other,Bequest,0,0,1,0,0,0,0,0,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Landscapes|Boats,,"Bequest of John M. Crawford Jr., 1988",Q1 (smallest),0,21-40,2,4,6,12,0
40089,南宋  佚名  倣夏珪  觀瀑圖  團扇|Men Watching a Waterfall,Unidentified artist,1200,1299,776.0,1250.0,29.1,27.6,803.1600000000001,1989.0,37.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Bequest,0,0,1,0,0,0,0,0,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,Song dynasty (960–1279),Waterfalls|Landscapes,,"Bequest of John M. Crawford Jr., 1988",Q1 (smallest),0,21-40,2,4,6,12,0
40090,南宋 梁楷 澤畔行吟圖 團扇|Poet strolling by a marshy bank,Liang Kai,1200,1225,814.0,1212.0,22.9,24.3,556.47,1989.0,37.0,1,1,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,1,0,0,0,0,0,0,0,1,0,Fan mounted as an album leaf; ink on silk,China,Southern Song dynasty (1127–1279),Landscapes,,"Bequest of John M. Crawford Jr., 1988",Q1 (smallest),0,21-40,2,4,6,2,0
40091,南宋  佚名  春山曛暮圖   團扇|Early spring landscape,Unidentified artist,1234,1266,776.0,1250.0,24.8,26.0,644.8000000000001,1986.0,40.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Gift,0,0,1,0,0,1,0,0,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Landscapes|Trees,,"Gift of John M. Crawford Jr., in honor of Alfreda Murck, 1986
",Q1 (smallest),1,21-40,2,4,6,12,1
40092,南宋  佚名  泛舟柳塘圖  團扇|Boating by a Willow Bank,Unidentified artist,1200,1299,776.0,1250.0,23.3,24.9,580.17,1947.0,79.0,0,3,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,0,0,1,0,0,0,0,0,0,0,3,0,Fan mounted as an album leaf; ink and color on silk,China,Song dynasty (960–1279),Rivers|Landscapes|Boats,,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947
",Q1 (smallest),3,61-80,2,4,6,12,3
40093,南宋/元   佚名   呂洞賓過岳陽樓圖   扇|The Immortal Lü Dongbin Appearing over the Yueyang Pavilion,Unidentified artist,1267,1333,726.0,1300.0,23.8,25.1,597.38,1917.0,109.0,0,2,True,False,Asian Art,0,Ink,Silk,Other,Purchase/Fund,1,0,0,0,0,0,0,0,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,"Southern Song, Yuan or early Ming dynasty",Men|Pavilions,,"Rogers Fund, 1917",Q1 (smallest),3,100+,2,4,6,12,3
40094,南宋　傳陳居中　胡騎春獵圖　團扇|Nomads hunting with falcons,Chen Juzhong,1200,1233,810.0,1216.0,24.1,27.3,657.9300000000001,1947.0,79.0,1,4,True,False,Asian Art,1,Ink,Silk,Chinese,Purchase/Fund,1,0,0,0,0,0,0,0,1,0,4,1,Fan mounted as an album leaf; ink and color on silk,China,Song dynasty (960–1279),Falcons|Men|Hunting|Horses,210.0,"From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947",Q1 (smallest),3,61-80,2,4,6,2,3
40102,元/明  佚名  絹本設色  貨郎嬰戲圖  扇頁|Knickknack Peddler,Unidentified artist|Li Song,1200,1499,676.0,1350.0,26.4,26.7,704.88,1973.0,53.0,1,3,True,False,Asian Art,1,Ink,Silk,Other,Gift,1,1,0,0,0,0,0,0,0,0,3,0,Fan mounted as an album leaf; ink and color on silk,China,Yuan (1271–1368) to Ming (1368–1644) dynasty,Infants|Men|Women,,"Ex coll.: C. C. Wang Family, Purchase, Gift of J. Pierpont Morgan, by exchange, 1973

",Q1 (smallest),1,41-60,2,4,6,12,1
40106,元/明   佚名   舊傳 燕文貴   秋山蕭寺圖  軸|Buddhist Temples amid Autumn Mountains,Yan Wengui|Unidentified artist,1300,1399,676.0,1350.0,32.7,321.3,10506.510000000002,1983.0,43.0,2,2,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,1,0,0,0,0,0,0,0,2,0,Handscroll; ink and pale color on silk,China,Yuan (1271–1368)–Ming (1368–1644) dynasty,Temples|Landscapes,,"Purchase, The Dillon Fund Gift, 1983",Q4 (largest),1,41-60,2,4,6,2,1
40133,南宋 馬麟 蘭花圖 冊頁 絹本|Orchids,Ma Lin,1226,1250,788.0,1238.0,26.5,22.5,596.25,1973.0,53.0,2,1,True,False,Asian Art,1,Ink,Silk,Chinese,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Orchids,,"Ex coll.: C. C. Wang Family, Gift of The Dillon Fund, 1973",Q1 (smallest),1,41-60,2,4,6,2,1
40134,元     唐棣     滕王閣圖     卷|The Pavilion of Prince Teng,Tang Di,1352,1352,674.0,1352.0,27.5,84.5,2323.75,1989.0,37.0,8,1,True,False,Asian Art,1,Ink,Paper,Chinese,Bequest,0,0,0,0,0,0,0,0,0,0,1,0,Handscroll; ink on paper,China,Yuan dynasty (1271–1368),Pavilions,,"Bequest of John M. Crawford Jr., 1988",Q2,0,21-40,2,4,5,2,0
40137,八字文殊曼荼羅図|Mandala of the Bodhisattva Monju (Manjushri) of the Eight Syllables,,1200,1299,776.0,1250.0,133.98528,107.63271,14421.1987865088,1975.0,51.0,0,4,True,False,Asian Art,0,Ink,Silk,Unknown,Bequest,0,0,0,0,0,0,0,0,0,0,4,0,"Hanging scroll; ink, color, gold, and gold leaf on silk",Japan,Kamakura period (1185–1333),Buddhism|Bodhisattvas|Buddha|Manjushri,,"The Harry G. C. Packard Collection of Asian Art, Gift of Harry G. C. Packard, and Purchase, Fletcher, Rogers, Harris Brisbane Dick, and Louis V. Bell Funds, Joseph Pulitzer Bequest, and The Annenberg Fund Inc. Gift, 1975",Q4 (largest),0,41-60,2,4,6,16,0
40195,明   佚名   （舊傳）吳炳   枇杷   扇|Bird on a Loquat Tree,Unidentified artist|Wu Bing,1368,1644,520.0,1506.0,26.7,27.3,728.91,1913.0,113.0,2,2,True,False,Asian Art,1,Ink,Silk,Other,Purchase/Fund,0,0,0,0,0,0,0,1,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,probably mid- to late Ming dynasty (1368–1644),Birds|Fruit,,"John Stewart Kennedy Fund, 1913",Q1 (smallest),3,100+,2,4,6,12,3
40196,宋   佚名   觀瀑圖   團扇|Gentlemen gazing at a waterfall,Li Tang|Unidentified artist,1200,1299,776.0,1250.0,25.1,25.7,645.07,1989.0,37.0,2,2,True,False,Asian Art,1,Ink,Silk,Chinese,Bequest,0,0,1,0,0,0,0,0,0,0,2,0,Fan mounted as an album leaf; ink and color on silk,China,Southern Song dynasty (1127–1279),Waterfalls|Landscapes,,"Bequest of John M. Crawford Jr., 1988",Q1 (smallest),0,21-40,2,4,6,2,0
